customerID,TransactionDate,Amount,PaymentMethod
CUST02023,2023-07-30,41.57,Credit Card
CUST01080,2023-10-20,306.27,Credit Card
CUST00174,2023-03-04,68.66,Mailed Check
CUST01237,2023-02-25,126.54,Credit Card
CUST02074,2023-01-18,1.85,Bank Transfer
CUST01941,2023-12-28,123.23,Electronic Check
CUST01142,2023-03-18,71.78,Electronic Check
CUST00146,2023-09-17,11.23,Mailed Check
CUST00867,2023-05-01,1.56,Mailed Check
CUST02312,2023-07-03,18.06,Mailed Check
CUST02305,2023-02-17,148.45,Electronic Check
CUST01883,2023-05-27,66.18,Mailed Check
CUST02874,2023-10-09,151.15,Credit Card
CUST00742,2023-12-30,35.45,Electronic Check
CUST01522,2023-10-21,165.52,Bank Transfer
CUST00709,2023-03-21,37.3,Mailed Check
CUST01350,2023-08-24,13.71,Electronic Check
CUST01093,2023-08-17,9.85,Mailed Check
CUST01952,2023-10-11,305.11,Electronic Check
CUST01605,2023-03-02,24.38,Electronic Check
CUST01681,2023-08-08,10.46,Electronic Check
CUST01854,2023-12-11,0.51,Bank Transfer
CUST02266,2023-03-30,20.18,Electronic Check
CUST00560,2023-09-21,131.96,Credit Card
CUST00891,2023-08-16,45.82,Mailed Check
CUST00596,2023-04-13,60.05,Mailed Check
CUST02390,2023-03-29,153.36,Mailed Check
CUST02550,2023-01-23,43.15,Electronic Check
CUST00449,2023-10-20,109.31,Mailed Check
CUST02383,2023-09-24,23.48,Credit Card
CUST02051,2023-01-17,226.6,Credit Card
CUST01825,2023-10-12,4.93,Credit Card
CUST02806,2023-11-09,77.42,Bank Transfer
CUST02564,2023-06-11,64.83,Credit Card
CUST01249,2023-03-19,12.77,Credit Card
CUST01173,2023-05-02,29.54,Mailed Check
CUST02285,2023-04-22,22.51,Electronic Check
CUST01683,2023-08-27,5.96,Mailed Check
CUST02150,2023-07-29,52.74,Bank Transfer
CUST01198,2023-12-15,303.75,Bank Transfer
CUST01009,2023-01-02,49.2,Bank Transfer
CUST01771,2023-07-22,47.28,Credit Card
CUST01707,2023-10-14,2.47,Credit Card
CUST02565,2023-04-27,8.99,Credit Card
CUST00439,2023-10-27,43.2,Electronic Check
CUST01308,2023-12-12,252.7,Mailed Check
CUST02272,2023-04-24,125.54,Credit Card
CUST02612,2023-03-15,24.95,Bank Transfer
CUST02030,2023-08-29,46.98,Electronic Check
CUST01967,2023-10-29,48.27,Electronic Check
CUST00245,2023-02-23,69.38,Bank Transfer
CUST01542,2023-06-08,69.84,Credit Card
CUST01237,2023-04-19,93.58,Electronic Check
CUST02975,2023-10-07,1.52,Bank Transfer
CUST01613,2023-06-02,172.6,Credit Card
CUST01724,2023-06-12,4.36,Electronic Check
CUST00952,2023-02-26,38.79,Electronic Check
CUST02866,2023-11-24,151.23,Mailed Check
CUST02263,2023-11-21,40.13,Mailed Check
CUST00282,2023-08-02,3.95,Electronic Check
CUST02620,2023-01-28,15.62,Electronic Check
CUST02429,2023-07-23,51.86,Electronic Check
CUST01940,2023-02-02,5.52,Mailed Check
CUST00171,2023-11-05,33.07,Credit Card
CUST01244,2023-05-02,23.95,Mailed Check
CUST01118,2023-01-16,101.31,Bank Transfer
CUST01882,2023-06-03,7.0,Electronic Check
CUST02091,2023-12-09,68.89,Bank Transfer
CUST02275,2023-08-06,31.31,Bank Transfer
CUST02621,2023-04-15,53.17,Bank Transfer
CUST02364,2023-03-18,13.8,Mailed Check
CUST02778,2023-03-28,56.45,Mailed Check
CUST00600,2023-01-31,67.25,Credit Card
CUST02671,2023-04-10,4.37,Bank Transfer
CUST02023,2023-06-04,104.35,Bank Transfer
CUST00466,2023-10-19,118.51,Mailed Check
CUST01738,2023-11-11,3.94,Bank Transfer
CUST00296,2023-04-16,55.46,Mailed Check
CUST02592,2023-08-18,54.09,Electronic Check
CUST02536,2023-01-03,0.75,Electronic Check
CUST01019,2023-08-10,25.14,Bank Transfer
CUST02262,2023-05-01,208.28,Credit Card
CUST01547,2023-06-09,48.64,Mailed Check
CUST01898,2023-09-28,162.37,Electronic Check
CUST00660,2023-11-27,67.55,Electronic Check
CUST00653,2023-07-13,1.73,Bank Transfer
CUST00801,2023-08-06,4.85,Mailed Check
CUST00340,2023-07-10,76.85,Bank Transfer
CUST00703,2023-09-09,48.52,Mailed Check
CUST02454,2023-08-14,8.16,Credit Card
CUST00852,2023-01-01,57.12,Mailed Check
CUST00305,2023-05-13,99.73,Electronic Check
CUST01933,2023-03-31,83.9,Bank Transfer
CUST01787,2023-01-06,16.95,Mailed Check
CUST00873,2023-09-01,17.92,Electronic Check
CUST01581,2023-05-13,206.22,Bank Transfer
CUST00494,2023-04-26,131.04,Bank Transfer
CUST02625,2023-03-14,22.99,Credit Card
CUST01685,2023-06-05,104.25,Electronic Check
CUST01605,2023-07-30,10.59,Mailed Check
CUST01537,2023-03-10,13.15,Electronic Check
CUST02588,2023-10-27,11.99,Bank Transfer
CUST02815,2023-05-24,5.51,Credit Card
CUST01635,2023-07-18,115.73,Mailed Check
CUST00895,2023-07-25,51.88,Credit Card
CUST02502,2023-07-20,17.98,Credit Card
CUST01167,2023-08-27,113.29,Electronic Check
CUST02346,2023-03-09,97.37,Bank Transfer
CUST02474,2023-06-20,6.39,Bank Transfer
CUST01861,2023-10-24,61.99,Mailed Check
CUST02763,2023-03-11,76.77,Credit Card
CUST00756,2023-10-14,75.49,Credit Card
CUST00030,2023-01-17,77.06,Credit Card
CUST02379,2023-05-17,11.14,Electronic Check
CUST01993,2023-08-07,22.71,Bank Transfer
CUST02099,2023-11-07,111.54,Credit Card
CUST00242,2023-01-06,137.2,Credit Card
CUST02822,2023-07-17,19.64,Bank Transfer
CUST00685,2023-05-12,1.4,Mailed Check
CUST01635,2023-12-29,117.87,Electronic Check
CUST01440,2023-12-10,28.4,Electronic Check
CUST01498,2023-07-03,23.98,Electronic Check
CUST01415,2023-01-18,25.57,Bank Transfer
CUST01412,2023-08-01,32.24,Electronic Check
CUST00572,2023-02-17,28.51,Credit Card
CUST01991,2023-01-29,50.14,Electronic Check
CUST02919,2023-06-02,4.93,Bank Transfer
CUST02747,2023-11-28,213.56,Electronic Check
CUST01431,2023-08-26,165.36,Mailed Check
CUST02566,2023-11-15,163.46,Mailed Check
CUST01212,2023-09-22,126.86,Bank Transfer
CUST02642,2023-07-18,64.79,Bank Transfer
CUST02330,2023-01-14,14.99,Mailed Check
CUST01659,2023-10-03,3.04,Electronic Check
CUST00598,2023-01-10,6.28,Credit Card
CUST02195,2023-05-19,23.49,Bank Transfer
CUST00069,2023-06-16,42.06,Mailed Check
CUST01393,2023-05-27,299.92,Electronic Check
CUST01649,2023-09-02,34.3,Bank Transfer
CUST01538,2023-03-11,44.62,Electronic Check
CUST02281,2023-11-24,71.28,Credit Card
CUST02726,2023-11-17,11.96,Bank Transfer
CUST02683,2023-04-14,162.03,Credit Card
CUST00466,2023-08-17,45.18,Credit Card
CUST00556,2023-11-12,19.4,Credit Card
CUST00893,2023-05-18,164.1,Mailed Check
CUST00835,2023-11-15,58.92,Credit Card
CUST01310,2023-02-05,39.66,Credit Card
CUST00617,2023-04-28,52.07,Electronic Check
CUST01317,2023-09-12,82.77,Mailed Check
CUST01504,2023-11-09,10.07,Mailed Check
CUST00133,2023-12-01,120.07,Mailed Check
CUST00007,2023-01-20,192.4,Mailed Check
CUST02075,2023-10-25,50.22,Credit Card
CUST00782,2023-01-21,68.79,Electronic Check
CUST01333,2023-09-13,117.9,Credit Card
CUST00540,2023-09-05,28.18,Credit Card
CUST02674,2023-06-15,296.29,Mailed Check
CUST01057,2023-12-15,68.46,Mailed Check
CUST02054,2023-09-12,33.1,Bank Transfer
CUST02087,2023-03-19,67.87,Electronic Check
CUST00908,2023-10-07,44.25,Mailed Check
CUST02109,2023-10-09,7.1,Mailed Check
CUST01320,2023-12-31,95.34,Credit Card
CUST02426,2023-02-03,49.86,Credit Card
CUST00321,2023-04-09,95.33,Credit Card
CUST00732,2023-05-23,10.1,Mailed Check
CUST01418,2023-02-24,46.38,Electronic Check
CUST01380,2023-01-03,87.31,Mailed Check
CUST02886,2023-11-28,266.91,Mailed Check
CUST02466,2023-08-07,129.46,Electronic Check
CUST01359,2023-07-30,119.86,Mailed Check
CUST02067,2023-11-01,17.06,Mailed Check
CUST02459,2023-05-29,109.2,Electronic Check
CUST01914,2023-08-20,11.13,Mailed Check
CUST00548,2023-03-29,13.25,Bank Transfer
CUST01282,2023-07-30,7.0,Bank Transfer
CUST00604,2023-08-11,116.95,Credit Card
CUST01722,2023-10-23,6.87,Mailed Check
CUST02404,2023-05-28,8.92,Electronic Check
CUST02248,2023-07-26,16.93,Electronic Check
CUST02812,2023-12-26,51.01,Bank Transfer
CUST01581,2023-08-15,127.31,Credit Card
CUST02278,2023-12-26,32.5,Mailed Check
CUST02350,2023-07-03,47.42,Electronic Check
CUST02434,2023-02-10,10.93,Electronic Check
CUST00714,2023-07-01,18.55,Mailed Check
CUST00924,2023-02-13,8.63,Credit Card
CUST00057,2023-07-29,31.65,Bank Transfer
CUST00433,2023-12-03,53.55,Mailed Check
CUST02569,2023-09-07,20.05,Mailed Check
CUST02815,2023-03-25,112.25,Mailed Check
CUST02876,2023-05-19,238.56,Bank Transfer
CUST01784,2023-08-19,7.68,Electronic Check
CUST00482,2023-01-12,1.08,Mailed Check
CUST00366,2023-09-30,93.58,Mailed Check
CUST00888,2023-03-31,12.69,Mailed Check
CUST01852,2023-01-25,26.14,Mailed Check
CUST01354,2023-01-26,30.08,Credit Card
CUST01723,2023-06-02,149.05,Credit Card
CUST01258,2023-03-01,64.52,Credit Card
CUST02930,2023-03-01,2.49,Electronic Check
CUST00410,2023-10-10,0.9,Mailed Check
CUST02230,2023-06-20,13.36,Mailed Check
CUST02205,2023-03-17,22.98,Mailed Check
CUST02060,2023-10-03,39.76,Mailed Check
CUST02613,2023-07-27,109.15,Bank Transfer
CUST02919,2023-06-04,22.68,Bank Transfer
CUST01812,2023-06-29,28.35,Bank Transfer
CUST02602,2023-03-23,23.97,Mailed Check
CUST01802,2023-01-10,0.54,Bank Transfer
CUST00677,2023-08-31,186.33,Bank Transfer
CUST02910,2023-06-27,8.98,Electronic Check
CUST00617,2023-10-13,20.35,Electronic Check
CUST02251,2023-09-14,8.31,Bank Transfer
CUST02349,2023-11-06,40.46,Bank Transfer
CUST00794,2023-01-04,161.44,Electronic Check
CUST02644,2023-08-03,6.37,Bank Transfer
CUST00728,2023-01-30,34.89,Mailed Check
CUST01693,2023-12-12,1.36,Bank Transfer
CUST01885,2023-03-06,88.42,Mailed Check
CUST02553,2023-05-04,61.5,Bank Transfer
CUST00638,2023-10-12,72.18,Credit Card
CUST00190,2023-06-02,38.36,Bank Transfer
CUST01801,2023-02-09,142.92,Credit Card
CUST00898,2023-01-26,31.61,Bank Transfer
CUST01996,2023-09-30,43.3,Bank Transfer
CUST02107,2023-06-08,71.3,Mailed Check
CUST01489,2023-07-08,44.11,Electronic Check
CUST01402,2023-09-21,12.59,Electronic Check
CUST01452,2023-03-10,22.88,Mailed Check
CUST02109,2023-01-01,5.81,Electronic Check
CUST01943,2023-03-20,34.0,Credit Card
CUST02349,2023-08-16,56.4,Credit Card
CUST00637,2023-11-23,7.57,Bank Transfer
CUST00998,2023-02-15,59.75,Credit Card
CUST02219,2023-04-18,134.02,Electronic Check
CUST01528,2023-12-21,24.72,Credit Card
CUST00062,2023-05-04,15.06,Bank Transfer
CUST02819,2023-05-28,134.1,Credit Card
CUST00015,2023-09-09,70.65,Electronic Check
CUST02738,2023-01-02,6.68,Mailed Check
CUST00841,2023-08-10,31.47,Bank Transfer
CUST01124,2023-07-08,67.27,Mailed Check
CUST01216,2023-03-12,51.25,Credit Card
CUST01996,2023-12-25,57.83,Bank Transfer
CUST00898,2023-11-29,50.24,Bank Transfer
CUST01490,2023-04-07,95.99,Credit Card
CUST02980,2023-08-20,23.18,Bank Transfer
CUST02222,2023-01-30,73.96,Credit Card
CUST01257,2023-01-30,283.16,Mailed Check
CUST01514,2023-08-03,29.65,Mailed Check
CUST00416,2023-06-22,93.94,Electronic Check
CUST01556,2023-10-07,16.95,Electronic Check
CUST00450,2023-07-30,19.87,Credit Card
CUST02883,2023-11-13,163.88,Credit Card
CUST01823,2023-05-05,1.58,Mailed Check
CUST00279,2023-03-21,14.71,Bank Transfer
CUST00243,2023-07-03,39.57,Credit Card
CUST00674,2023-01-15,30.83,Bank Transfer
CUST02193,2023-01-11,59.52,Electronic Check
CUST00102,2023-12-08,12.85,Mailed Check
CUST02357,2023-03-30,4.39,Credit Card
CUST00116,2023-01-03,27.66,Electronic Check
CUST01495,2023-01-24,44.59,Credit Card
CUST00762,2023-03-30,49.53,Electronic Check
CUST02785,2023-01-09,55.2,Mailed Check
CUST01723,2023-02-15,47.73,Credit Card
CUST02234,2023-04-04,16.92,Credit Card
CUST00784,2023-03-12,86.78,Bank Transfer
CUST01492,2023-07-07,5.51,Bank Transfer
CUST00706,2023-05-19,13.27,Credit Card
CUST02923,2023-01-10,80.68,Mailed Check
CUST00795,2023-01-03,19.69,Bank Transfer
CUST00472,2023-01-19,40.81,Credit Card
CUST02603,2023-05-10,23.78,Credit Card
CUST00681,2023-08-09,42.43,Electronic Check
CUST00093,2023-05-10,25.54,Mailed Check
CUST00735,2023-04-23,309.08,Bank Transfer
CUST02837,2023-05-18,26.54,Bank Transfer
CUST02041,2023-02-12,59.18,Electronic Check
CUST02085,2023-08-06,131.54,Credit Card
CUST02829,2023-02-27,60.96,Bank Transfer
CUST02529,2023-04-23,50.06,Credit Card
CUST02158,2023-07-07,50.53,Bank Transfer
CUST01913,2023-05-02,41.17,Bank Transfer
CUST02457,2023-03-26,98.88,Credit Card
CUST01589,2023-04-16,3.1,Credit Card
CUST02444,2023-12-22,129.84,Bank Transfer
CUST01150,2023-04-09,52.96,Electronic Check
CUST02013,2023-01-09,113.38,Electronic Check
CUST00041,2023-01-06,0.63,Electronic Check
CUST00040,2023-04-18,122.08,Electronic Check
CUST01510,2023-06-01,7.68,Electronic Check
CUST01694,2023-12-04,76.64,Credit Card
CUST02446,2023-08-25,32.32,Bank Transfer
CUST02229,2023-01-27,68.57,Electronic Check
CUST00743,2023-04-29,59.36,Mailed Check
CUST02765,2023-07-30,10.7,Bank Transfer
CUST02511,2023-04-10,43.37,Mailed Check
CUST01073,2023-01-03,19.48,Credit Card
CUST01431,2023-10-21,49.32,Bank Transfer
CUST00297,2023-11-26,80.37,Credit Card
CUST02192,2023-11-25,5.09,Mailed Check
CUST00015,2023-01-17,43.51,Bank Transfer
CUST01075,2023-04-16,57.68,Bank Transfer
CUST00106,2023-08-18,21.0,Credit Card
CUST00218,2023-10-31,183.46,Bank Transfer
CUST02982,2023-06-26,44.08,Mailed Check
CUST02384,2023-03-25,12.09,Credit Card
CUST02968,2023-09-20,6.84,Mailed Check
CUST00370,2023-07-15,46.81,Bank Transfer
CUST02857,2023-09-06,28.22,Mailed Check
CUST00253,2023-05-29,12.83,Bank Transfer
CUST01428,2023-07-25,1.87,Mailed Check
CUST02627,2023-03-22,50.17,Mailed Check
CUST02008,2023-07-08,54.77,Electronic Check
CUST01722,2023-07-25,9.18,Bank Transfer
CUST02683,2023-11-04,55.24,Electronic Check
CUST02232,2023-09-26,182.16,Electronic Check
CUST01312,2023-10-17,229.81,Credit Card
CUST02521,2023-12-27,131.62,Credit Card
CUST00984,2023-10-27,98.73,Mailed Check
CUST02549,2023-09-12,14.1,Bank Transfer
CUST02921,2023-01-08,10.21,Credit Card
CUST00349,2023-04-24,35.32,Electronic Check
CUST02107,2023-01-05,58.0,Bank Transfer
CUST01478,2023-12-08,114.1,Mailed Check
CUST00878,2023-03-14,15.84,Mailed Check
CUST02512,2023-12-14,39.19,Credit Card
CUST00310,2023-05-01,62.55,Credit Card
CUST01114,2023-10-29,35.39,Credit Card
CUST02978,2023-08-22,36.33,Mailed Check
CUST01321,2023-03-07,15.3,Electronic Check
CUST00279,2023-08-18,259.02,Credit Card
CUST02758,2023-01-31,38.68,Mailed Check
CUST00966,2023-11-03,45.65,Bank Transfer
CUST00694,2023-10-24,14.8,Mailed Check
CUST00909,2023-02-20,43.31,Bank Transfer
CUST02614,2023-05-27,17.69,Bank Transfer
CUST00270,2023-04-05,13.56,Electronic Check
CUST01540,2023-11-25,19.35,Credit Card
CUST01124,2023-02-07,0.17,Bank Transfer
CUST01411,2023-07-17,50.66,Credit Card
CUST01309,2023-08-29,29.41,Mailed Check
CUST01753,2023-06-22,137.37,Credit Card
CUST00840,2023-09-13,2.49,Mailed Check
CUST01821,2023-02-10,2.65,Bank Transfer
CUST01003,2023-05-09,130.23,Electronic Check
CUST00239,2023-02-23,8.12,Bank Transfer
CUST01639,2023-03-27,0.13,Mailed Check
CUST00360,2023-07-31,11.83,Bank Transfer
CUST00733,2023-09-26,104.19,Electronic Check
CUST00851,2023-10-23,97.39,Credit Card
CUST00859,2023-01-21,24.94,Mailed Check
CUST00700,2023-08-03,66.16,Credit Card
CUST01350,2023-07-08,42.47,Electronic Check
CUST02883,2023-06-10,141.07,Bank Transfer
CUST00822,2023-07-20,3.48,Electronic Check
CUST01634,2023-01-29,100.66,Mailed Check
CUST00096,2023-09-01,11.22,Mailed Check
CUST00326,2023-07-02,29.82,Bank Transfer
CUST02120,2023-02-01,12.79,Mailed Check
CUST00993,2023-09-24,72.76,Electronic Check
CUST01279,2023-02-05,68.05,Mailed Check
CUST01766,2023-04-03,47.63,Credit Card
CUST00993,2023-06-08,71.87,Electronic Check
CUST00332,2023-06-29,61.23,Electronic Check
CUST01180,2023-11-02,89.89,Mailed Check
CUST01964,2023-08-06,16.42,Bank Transfer
CUST02505,2023-11-25,33.61,Bank Transfer
CUST02781,2023-12-19,9.87,Bank Transfer
CUST02923,2023-12-09,33.68,Mailed Check
CUST02905,2023-08-15,72.58,Mailed Check
CUST00098,2023-07-31,70.54,Mailed Check
CUST02779,2023-12-19,74.15,Electronic Check
CUST02972,2023-06-12,22.16,Electronic Check
CUST00243,2023-06-07,65.12,Mailed Check
CUST01500,2023-04-20,27.48,Bank Transfer
CUST01464,2023-02-24,173.47,Credit Card
CUST01398,2023-12-16,25.24,Bank Transfer
CUST02709,2023-08-02,55.43,Electronic Check
CUST00366,2023-12-31,83.21,Electronic Check
CUST02546,2023-01-15,142.13,Bank Transfer
CUST01481,2023-06-02,34.57,Bank Transfer
CUST02160,2023-01-20,26.82,Electronic Check
CUST02992,2023-02-21,33.73,Electronic Check
CUST01047,2023-12-09,23.47,Mailed Check
CUST00282,2023-11-17,63.67,Credit Card
CUST01315,2023-03-25,161.93,Mailed Check
CUST01386,2023-11-22,8.09,Mailed Check
CUST02448,2023-08-12,49.38,Bank Transfer
CUST02615,2023-05-09,136.76,Bank Transfer
CUST02761,2023-12-16,6.33,Credit Card
CUST01737,2023-01-16,40.86,Mailed Check
CUST00421,2023-10-01,120.25,Mailed Check
CUST02896,2023-03-18,138.43,Electronic Check
CUST01266,2023-10-27,43.34,Electronic Check
CUST01377,2023-11-02,1.52,Credit Card
CUST01411,2023-04-02,6.7,Bank Transfer
CUST00474,2023-09-27,53.02,Electronic Check
CUST02452,2023-02-21,7.93,Credit Card
CUST02083,2023-12-15,9.71,Mailed Check
CUST00357,2023-05-01,88.74,Credit Card
CUST00557,2023-02-19,83.34,Credit Card
CUST01350,2023-09-30,111.0,Electronic Check
CUST01067,2023-04-30,6.71,Electronic Check
CUST02367,2023-04-05,13.25,Mailed Check
CUST00737,2023-05-29,107.37,Mailed Check
CUST02705,2023-10-16,76.61,Mailed Check
CUST02519,2023-09-14,98.38,Credit Card
CUST02572,2023-07-03,274.8,Credit Card
CUST00024,2023-09-17,119.9,Electronic Check
CUST00639,2023-05-30,44.1,Mailed Check
CUST01574,2023-07-24,22.33,Electronic Check
CUST02923,2023-06-21,50.59,Mailed Check
CUST01208,2023-11-09,61.06,Mailed Check
CUST00173,2023-08-10,24.51,Electronic Check
CUST01417,2023-06-17,88.43,Electronic Check
CUST00185,2023-09-01,5.84,Electronic Check
CUST01304,2023-08-06,90.68,Mailed Check
CUST01000,2023-02-25,1.95,Credit Card
CUST01318,2023-03-04,41.35,Electronic Check
CUST00527,2023-04-13,118.59,Electronic Check
CUST00683,2023-06-16,5.43,Credit Card
CUST02233,2023-01-07,43.76,Credit Card
CUST01567,2023-05-22,10.42,Bank Transfer
CUST00574,2023-05-05,135.12,Electronic Check
CUST02034,2023-03-31,107.15,Bank Transfer
CUST01884,2023-11-07,163.01,Bank Transfer
CUST01324,2023-08-04,124.76,Credit Card
CUST00308,2023-05-03,80.03,Mailed Check
CUST01212,2023-07-05,12.27,Mailed Check
CUST01841,2023-06-02,21.62,Credit Card
CUST01434,2023-09-06,41.21,Bank Transfer
CUST00537,2023-04-24,53.33,Bank Transfer
CUST00857,2023-04-06,91.45,Bank Transfer
CUST01574,2023-07-17,15.45,Bank Transfer
CUST00192,2023-12-02,8.24,Electronic Check
CUST01186,2023-01-03,39.54,Bank Transfer
CUST00052,2023-05-29,10.31,Credit Card
CUST00474,2023-04-21,71.0,Bank Transfer
CUST00173,2023-01-20,51.43,Bank Transfer
CUST01219,2023-07-22,81.08,Credit Card
CUST01813,2023-07-01,3.93,Bank Transfer
CUST00699,2023-11-27,200.63,Mailed Check
CUST02437,2023-08-15,0.0,Credit Card
CUST00456,2023-10-19,23.62,Electronic Check
CUST01354,2023-12-24,68.3,Electronic Check
CUST01518,2023-03-17,2.77,Credit Card
CUST02169,2023-11-13,5.22,Electronic Check
CUST02465,2023-11-12,4.79,Electronic Check
CUST00158,2023-08-11,52.27,Electronic Check
CUST02645,2023-02-05,135.76,Credit Card
CUST01837,2023-11-20,48.64,Bank Transfer
CUST00515,2023-10-27,55.52,Electronic Check
CUST01025,2023-11-29,25.48,Mailed Check
CUST00658,2023-03-31,1.14,Bank Transfer
CUST00677,2023-01-29,1.31,Bank Transfer
CUST00314,2023-06-25,131.52,Electronic Check
CUST02375,2023-08-08,6.49,Electronic Check
CUST00275,2023-05-16,507.92,Bank Transfer
CUST02763,2023-12-18,10.78,Electronic Check
CUST00451,2023-06-24,67.37,Credit Card
CUST01588,2023-05-06,178.5,Credit Card
CUST00485,2023-06-20,26.99,Electronic Check
CUST01130,2023-09-23,79.55,Bank Transfer
CUST00566,2023-05-14,25.93,Electronic Check
CUST00245,2023-09-29,21.83,Mailed Check
CUST02982,2023-01-26,13.52,Credit Card
CUST00888,2023-10-04,103.2,Bank Transfer
CUST02211,2023-04-10,17.85,Mailed Check
CUST02574,2023-12-28,19.97,Electronic Check
CUST00000,2023-01-30,412.68,Credit Card
CUST02910,2023-05-13,23.79,Mailed Check
CUST02184,2023-12-17,32.97,Bank Transfer
CUST00150,2023-05-19,276.64,Credit Card
CUST01767,2023-07-10,27.66,Electronic Check
CUST01510,2023-07-06,27.36,Electronic Check
CUST01248,2023-05-20,105.52,Credit Card
CUST01128,2023-11-16,22.43,Mailed Check
CUST00998,2023-08-25,15.98,Credit Card
CUST00697,2023-10-24,33.02,Credit Card
CUST01088,2023-07-19,72.37,Credit Card
CUST02380,2023-10-11,2.65,Mailed Check
CUST02419,2023-03-21,28.1,Credit Card
CUST01230,2023-09-16,25.5,Bank Transfer
CUST02628,2023-04-11,16.85,Electronic Check
CUST00685,2023-02-01,63.73,Mailed Check
CUST02756,2023-10-04,20.55,Bank Transfer
CUST00927,2023-05-01,56.0,Credit Card
CUST01842,2023-02-24,42.11,Bank Transfer
CUST01732,2023-01-18,14.69,Mailed Check
CUST00739,2023-11-05,18.6,Electronic Check
CUST00270,2023-05-01,11.22,Mailed Check
CUST01972,2023-04-20,3.5,Credit Card
CUST00710,2023-11-27,57.93,Credit Card
CUST00324,2023-03-02,67.03,Electronic Check
CUST00989,2023-09-21,10.89,Mailed Check
CUST01550,2023-09-25,57.33,Mailed Check
CUST00797,2023-10-24,241.33,Mailed Check
CUST01869,2023-05-07,4.64,Bank Transfer
CUST02967,2023-05-17,40.44,Electronic Check
CUST02594,2023-03-19,79.24,Mailed Check
CUST01092,2023-07-26,2.83,Electronic Check
CUST02955,2023-07-03,90.38,Bank Transfer
CUST00211,2023-03-30,233.27,Mailed Check
CUST01581,2023-11-16,5.56,Bank Transfer
CUST01443,2023-08-17,103.64,Credit Card
CUST02644,2023-03-05,28.55,Credit Card
CUST00047,2023-11-22,9.34,Credit Card
CUST00230,2023-02-24,40.78,Electronic Check
CUST00578,2023-10-20,4.45,Mailed Check
CUST02997,2023-10-08,44.3,Mailed Check
CUST01112,2023-10-06,1.17,Bank Transfer
CUST01754,2023-07-07,78.25,Bank Transfer
CUST02979,2023-07-10,40.16,Credit Card
CUST02099,2023-09-30,36.85,Electronic Check
CUST00421,2023-04-05,13.1,Electronic Check
CUST00610,2023-03-31,26.9,Bank Transfer
CUST00445,2023-09-04,12.04,Bank Transfer
CUST00960,2023-03-16,79.77,Mailed Check
CUST00130,2023-03-03,13.32,Mailed Check
CUST02647,2023-08-10,57.54,Bank Transfer
CUST01671,2023-09-24,19.68,Mailed Check
CUST02421,2023-05-01,64.2,Bank Transfer
CUST02598,2023-11-08,46.65,Electronic Check
CUST02577,2023-11-05,33.04,Credit Card
CUST02434,2023-12-07,67.07,Bank Transfer
CUST00335,2023-01-28,32.24,Bank Transfer
CUST02783,2023-12-08,103.35,Mailed Check
CUST01140,2023-10-29,78.47,Bank Transfer
CUST01024,2023-10-01,46.68,Electronic Check
CUST01652,2023-01-23,125.76,Credit Card
CUST02943,2023-04-09,105.92,Mailed Check
CUST00537,2023-10-12,45.54,Electronic Check
CUST00495,2023-11-04,4.25,Credit Card
CUST00507,2023-04-20,50.08,Mailed Check
CUST00680,2023-07-22,26.33,Electronic Check
CUST02612,2023-04-16,46.61,Bank Transfer
CUST00780,2023-02-15,62.5,Mailed Check
CUST00759,2023-09-14,62.11,Bank Transfer
CUST00127,2023-05-24,67.16,Mailed Check
CUST01292,2023-01-25,68.23,Credit Card
CUST02193,2023-03-03,6.94,Mailed Check
CUST02546,2023-08-18,12.77,Mailed Check
CUST00965,2023-03-23,59.74,Electronic Check
CUST00559,2023-12-02,31.47,Mailed Check
CUST01222,2023-07-30,86.34,Credit Card
CUST00923,2023-07-16,8.01,Electronic Check
CUST01627,2023-12-13,12.76,Bank Transfer
CUST02450,2023-07-17,49.05,Mailed Check
CUST02389,2023-06-11,41.68,Credit Card
CUST01071,2023-07-27,18.59,Credit Card
CUST00540,2023-11-05,31.49,Mailed Check
CUST01199,2023-02-13,2.14,Mailed Check
CUST00510,2023-10-15,2.26,Bank Transfer
CUST02066,2023-10-06,5.98,Bank Transfer
CUST02542,2023-10-02,51.59,Bank Transfer
CUST00354,2023-08-09,119.58,Bank Transfer
CUST02606,2023-10-12,18.08,Bank Transfer
CUST00344,2023-05-26,2.07,Bank Transfer
CUST01083,2023-03-10,73.99,Electronic Check
CUST02735,2023-05-20,116.01,Electronic Check
CUST01790,2023-01-10,8.92,Credit Card
CUST02276,2023-04-21,29.24,Electronic Check
CUST00146,2023-02-06,10.37,Mailed Check
CUST02379,2023-03-22,6.75,Mailed Check
CUST02480,2023-04-06,62.68,Mailed Check
CUST00398,2023-02-24,205.66,Credit Card
CUST01723,2023-05-12,68.02,Electronic Check
CUST02883,2023-08-11,251.25,Mailed Check
CUST01434,2023-03-04,34.19,Electronic Check
CUST00586,2023-01-12,136.89,Mailed Check
CUST02646,2023-05-26,13.77,Bank Transfer
CUST01294,2023-09-21,7.53,Electronic Check
CUST02804,2023-02-01,72.74,Electronic Check
CUST02393,2023-02-18,27.86,Mailed Check
CUST01542,2023-12-26,22.94,Electronic Check
CUST01804,2023-07-06,66.75,Bank Transfer
CUST02035,2023-12-09,24.34,Mailed Check
